"","subid","subage","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput"
"274","180831_7","3","distribution_kids_simple",4,"Bunny","training","1","c(6, 0, 0)","vehicles","instruments","fruits","banana","violin","bus","bus","bus","item_r","vehicles",1,NA,NA,NA,NA,NA
"275","180831_7","3","distribution_kids_simple",4,"Bunny","training","2","c(6, 0, 0)","vehicles","instruments","fruits","strawberry","car","xylophone","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA
"276","180831_7","3","distribution_kids_simple",4,"Bunny","training","3","c(6, 0, 0)","vehicles","instruments","fruits","flute","truck","orange","truck","truck","item_m","vehicles",1,NA,NA,NA,NA,NA
"277","180831_7","3","distribution_kids_simple",4,"Bunny","training","4","c(6, 0, 0)","vehicles","instruments","fruits","pineapple","train","trumpet","train","train","item_m","vehicles",1,NA,NA,NA,NA,NA
"278","180831_7","3","distribution_kids_simple",4,"Bunny","training","5","c(6, 0, 0)","vehicles","instruments","fruits","apple","airplane","drum","airplane","airplane","item_m","vehicles",1,NA,NA,NA,NA,NA
"279","180831_7","3","distribution_kids_simple",4,"Bunny","training","6","c(6, 0, 0)","vehicles","instruments","fruits","melon","motorbike","guitar","motorbike","motorbike","item_m","vehicles",1,NA,NA,NA,NA,NA
"280","180831_7","3","distribution_kids_simple",4,"Bunny","test","choice","c(6, 0, 0)","vehicles","instruments","fruits","piano","boat","cherry",NA,"boat","item_m","vehicles",NA,1,0,0,"vehicles",1
"281","180831_8","3","distribution_kids_simple",1,"Sheep","training","1","c(6, 0, 0)","vehicles","fruits","clothes","pineapple","hat","truck","truck","truck","item_r","vehicles",1,NA,NA,NA,NA,NA
"282","180831_8","3","distribution_kids_simple",1,"Sheep","training","2","c(6, 0, 0)","vehicles","fruits","clothes","cherry","sock","motorbike","motorbike","motorbike","item_r","vehicles",1,NA,NA,NA,NA,NA
"283","180831_8","3","distribution_kids_simple",1,"Sheep","training","3","c(6, 0, 0)","vehicles","fruits","clothes","dress","car","banana","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA
"284","180831_8","3","distribution_kids_simple",1,"Sheep","training","4","c(6, 0, 0)","vehicles","fruits","clothes","shirt","train","orange","train","train","item_m","vehicles",1,NA,NA,NA,NA,NA
"285","180831_8","3","distribution_kids_simple",1,"Sheep","training","5","c(6, 0, 0)","vehicles","fruits","clothes","jacket","melon","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA
"286","180831_8","3","distribution_kids_simple",1,"Sheep","training","6","c(6, 0, 0)","vehicles","fruits","clothes","bus","shoe","strawberry","bus","bus","item_l","vehicles",1,NA,NA,NA,NA,NA
"287","180831_8","3","distribution_kids_simple",1,"Sheep","test","choice","c(6, 0, 0)","vehicles","fruits","clothes","apple","boat","skirt",NA,"boat","item_m","vehicles",NA,1,0,0,"vehicles",1
"288","180831_8","3","distribution_kids_simple",2,"Bunny","training","1","c(6, 0, 0)","fruits","clothes","mammals","horse","skirt","melon","melon","melon","item_r","fruits",1,NA,NA,NA,NA,NA
"289","180831_8","3","distribution_kids_simple",2,"Bunny","training","2","c(6, 0, 0)","fruits","clothes","mammals","banana","cat","sock","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA
"290","180831_8","3","distribution_kids_simple",2,"Bunny","training","3","c(6, 0, 0)","fruits","clothes","mammals","pineapple","cow","hat","pineapple","pineapple","item_l","fruits",1,NA,NA,NA,NA,NA
"291","180831_8","3","distribution_kids_simple",2,"Bunny","training","4","c(6, 0, 0)","fruits","clothes","mammals","shoe","orange","monkey","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA
"292","180831_8","3","distribution_kids_simple",2,"Bunny","training","5","c(6, 0, 0)","fruits","clothes","mammals","elephant","dress","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA
"293","180831_8","3","distribution_kids_simple",2,"Bunny","training","6","c(6, 0, 0)","fruits","clothes","mammals","shirt","dog","cherry","cherry","cherry","item_r","fruits",1,NA,NA,NA,NA,NA
"294","180831_8","3","distribution_kids_simple",2,"Bunny","test","choice","c(6, 0, 0)","fruits","clothes","mammals","apple","bear","jacket",NA,"apple","item_l","fruits",NA,1,0,0,"fruits",1
"295","180831_8","3","distribution_kids_simple",3,"Beaver","training","1","c(6, 0, 0)","clothes","mammals","instruments","dog","dress","xylophone","dress","dress","item_m","clothes",1,NA,NA,NA,NA,NA
"296","180831_8","3","distribution_kids_simple",3,"Beaver","training","2","c(6, 0, 0)","clothes","mammals","instruments","hat","bear","violin","hat","hat","item_l","clothes",1,NA,NA,NA,NA,NA
"297","180831_8","3","distribution_kids_simple",3,"Beaver","training","3","c(6, 0, 0)","clothes","mammals","instruments","trumpet","cow","jacket","jacket","jacket","item_r","clothes",1,NA,NA,NA,NA,NA
"298","180831_8","3","distribution_kids_simple",3,"Beaver","training","4","c(6, 0, 0)","clothes","mammals","instruments","elephant","guitar","shirt","shirt","shirt","item_r","clothes",1,NA,NA,NA,NA,NA
"299","180831_8","3","distribution_kids_simple",3,"Beaver","training","5","c(6, 0, 0)","clothes","mammals","instruments","shoe","drum","cat","shoe","shoe","item_l","clothes",1,NA,NA,NA,NA,NA
"300","180831_8","3","distribution_kids_simple",3,"Beaver","training","6","c(6, 0, 0)","clothes","mammals","instruments","piano","skirt","monkey","skirt","skirt","item_m","clothes",1,NA,NA,NA,NA,NA
"301","180831_8","3","distribution_kids_simple",3,"Beaver","test","choice","c(6, 0, 0)","clothes","mammals","instruments","sock","horse","flute",NA,"sock","item_l","clothes",NA,1,0,0,"clothes",1
"302","180831_8","3","distribution_kids_simple",4,"Mouse","training","1","c(6, 0, 0)","mammals","instruments","furniture","closet","flute","monkey","monkey","monkey","item_r","mammals",1,NA,NA,NA,NA,NA
"303","180831_8","3","distribution_kids_simple",4,"Mouse","training","2","c(6, 0, 0)","mammals","instruments","furniture","sofa","elephant","trumpet","elephant","elephant","item_m","mammals",1,NA,NA,NA,NA,NA
"304","180831_8","3","distribution_kids_simple",4,"Mouse","training","3","c(6, 0, 0)","mammals","instruments","furniture","chair","drum","horse","horse","horse","item_r","mammals",1,NA,NA,NA,NA,NA
"305","180831_8","3","distribution_kids_simple",4,"Mouse","training","4","c(6, 0, 0)","mammals","instruments","furniture","xylophone","bear","lamp","bear","bear","item_m","mammals",1,NA,NA,NA,NA,NA
"306","180831_8","3","distribution_kids_simple",4,"Mouse","training","5","c(6, 0, 0)","mammals","instruments","furniture","table","piano","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA
"307","180831_8","3","distribution_kids_simple",4,"Mouse","training","6","c(6, 0, 0)","mammals","instruments","furniture","violin","stool","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA
"308","180831_8","3","distribution_kids_simple",4,"Mouse","test","choice","c(6, 0, 0)","mammals","instruments","furniture","cat","drawer","guitar",NA,"cat","item_l","mammals",NA,1,0,0,"mammals",1
"309","180831_9","4","distribution_kids_simple",1,"Bunny","training","1","c(6, 0, 0)","mammals","vehicles","furniture","drawer","cow","truck","cow","cow","item_m","mammals",1,NA,NA,NA,NA,NA
"310","180831_9","4","distribution_kids_simple",1,"Bunny","training","2","c(6, 0, 0)","mammals","vehicles","furniture","airplane","dog","chair","dog","dog","item_m","mammals",1,NA,NA,NA,NA,NA
"311","180831_9","4","distribution_kids_simple",1,"Bunny","training","3","c(6, 0, 0)","mammals","vehicles","furniture","monkey","closet","boat","monkey","monkey","item_l","mammals",1,NA,NA,NA,NA,NA
"312","180831_9","4","distribution_kids_simple",1,"Bunny","training","4","c(6, 0, 0)","mammals","vehicles","furniture","motorbike","table","elephant","elephant","elephant","item_r","mammals",1,NA,NA,NA,NA,NA
"313","180831_9","4","distribution_kids_simple",1,"Bunny","training","5","c(6, 0, 0)","mammals","vehicles","furniture","stool","bear","train","bear","bear","item_m","mammals",1,NA,NA,NA,NA,NA
"314","180831_9","4","distribution_kids_simple",1,"Bunny","training","6","c(6, 0, 0)","mammals","vehicles","furniture","cat","car","bed","cat","cat","item_l","mammals",1,NA,NA,NA,NA,NA
"315","180831_9","4","distribution_kids_simple",1,"Bunny","test","choice","c(6, 0, 0)","mammals","vehicles","furniture","horse","sofa","bus",NA,"bus","item_r","vehicles",NA,0,1,0,"mammals",0
"316","180831_9","4","distribution_kids_simple",2,"Beaver","training","1","c(6, 0, 0)","vehicles","furniture","instruments","trumpet","train","drawer","train","train","item_m","vehicles",1,NA,NA,NA,NA,NA
"317","180831_9","4","distribution_kids_simple",2,"Beaver","training","2","c(6, 0, 0)","vehicles","furniture","instruments","bed","bus","guitar","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA
"318","180831_9","4","distribution_kids_simple",2,"Beaver","training","3","c(6, 0, 0)","vehicles","furniture","instruments","airplane","drum","lamp","airplane","airplane","item_l","vehicles",1,NA,NA,NA,NA,NA
"319","180831_9","4","distribution_kids_simple",2,"Beaver","training","4","c(6, 0, 0)","vehicles","furniture","instruments","piano","motorbike","closet","motorbike","motorbike","item_m","vehicles",1,NA,NA,NA,NA,NA
"320","180831_9","4","distribution_kids_simple",2,"Beaver","training","5","c(6, 0, 0)","vehicles","furniture","instruments","truck","table","violin","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA
"321","180831_9","4","distribution_kids_simple",2,"Beaver","training","6","c(6, 0, 0)","vehicles","furniture","instruments","xylophone","boat","chair","boat","boat","item_m","vehicles",1,NA,NA,NA,NA,NA
"322","180831_9","4","distribution_kids_simple",2,"Beaver","test","choice","c(6, 0, 0)","vehicles","furniture","instruments","sofa","flute","car",NA,"flute","item_m","instruments",NA,0,0,1,"vehicles",0
"323","180831_9","4","distribution_kids_simple",3,"Tiger","training","1","c(6, 0, 0)","furniture","instruments","clothes","stool","jacket","trumpet","stool","stool","item_l","furniture",1,NA,NA,NA,NA,NA
"324","180831_9","4","distribution_kids_simple",3,"Tiger","training","2","c(6, 0, 0)","furniture","instruments","clothes","hat","guitar","table","table","table","item_r","furniture",1,NA,NA,NA,NA,NA
"325","180831_9","4","distribution_kids_simple",3,"Tiger","training","3","c(6, 0, 0)","furniture","instruments","clothes","skirt","violin","chair","chair","chair","item_r","furniture",1,NA,NA,NA,NA,NA
"326","180831_9","4","distribution_kids_simple",3,"Tiger","training","4","c(6, 0, 0)","furniture","instruments","clothes","sofa","sock","flute","sofa","flute","item_r","instruments",0,NA,NA,NA,NA,NA
"327","180831_9","4","distribution_kids_simple",3,"Tiger","training","5","c(6, 0, 0)","furniture","instruments","clothes","shirt","piano","bed","bed","bed","item_r","furniture",1,NA,NA,NA,NA,NA
"328","180831_9","4","distribution_kids_simple",3,"Tiger","training","6","c(6, 0, 0)","furniture","instruments","clothes","drum","dress","lamp","lamp","lamp","item_r","furniture",1,NA,NA,NA,NA,NA
"329","180831_9","4","distribution_kids_simple",3,"Tiger","test","choice","c(6, 0, 0)","furniture","instruments","clothes","xylophone","closet","shoe",NA,"closet","item_m","furniture",NA,1,0,0,"furniture",1
"330","180831_9","4","distribution_kids_simple",4,"Sheep","training","1","c(6, 0, 0)","instruments","clothes","fruits","trumpet","hat","melon","trumpet","trumpet","item_l","instruments",1,NA,NA,NA,NA,NA
"331","180831_9","4","distribution_kids_simple",4,"Sheep","training","2","c(6, 0, 0)","instruments","clothes","fruits","guitar","orange","shoe","guitar","guitar","item_l","instruments",1,NA,NA,NA,NA,NA
"332","180831_9","4","distribution_kids_simple",4,"Sheep","training","3","c(6, 0, 0)","instruments","clothes","fruits","flute","banana","dress","flute","banana","item_m","fruits",0,NA,NA,NA,NA,NA
"333","180831_9","4","distribution_kids_simple",4,"Sheep","training","4","c(6, 0, 0)","instruments","clothes","fruits","violin","apple","skirt","violin","violin","item_l","instruments",1,NA,NA,NA,NA,NA
"334","180831_9","4","distribution_kids_simple",4,"Sheep","training","5","c(6, 0, 0)","instruments","clothes","fruits","shirt","drum","cherry","drum","drum","item_m","instruments",1,NA,NA,NA,NA,NA
"335","180831_9","4","distribution_kids_simple",4,"Sheep","training","6","c(6, 0, 0)","instruments","clothes","fruits","pineapple","sock","piano","piano","piano","item_r","instruments",1,NA,NA,NA,NA,NA
"336","180831_9","4","distribution_kids_simple",4,"Sheep","test","choice","c(6, 0, 0)","instruments","clothes","fruits","xylophone","jacket","strawberry",NA,"jacket","item_m","clothes",NA,0,1,0,"instruments",0
"337","180831_10","3","distribution_kids_simple",1,"Beaver","training","1","c(6, 0, 0)","instruments","fruits","vehicles","violin","truck","banana","violin","violin","item_l","instruments",1,NA,NA,NA,NA,NA
"338","180831_10","3","distribution_kids_simple",1,"Beaver","training","2","c(6, 0, 0)","instruments","fruits","vehicles","melon","trumpet","motorbike","trumpet","trumpet","item_m","instruments",1,NA,NA,NA,NA,NA
"339","180831_10","3","distribution_kids_simple",1,"Beaver","training","3","c(6, 0, 0)","instruments","fruits","vehicles","pineapple","flute","boat","flute","boat","item_r","vehicles",0,NA,NA,NA,NA,NA
"340","180831_10","3","distribution_kids_simple",1,"Beaver","training","4","c(6, 0, 0)","instruments","fruits","vehicles","apple","drum","bus","drum","drum","item_m","instruments",1,NA,NA,NA,NA,NA
"341","180831_10","3","distribution_kids_simple",1,"Beaver","training","5","c(6, 0, 0)","instruments","fruits","vehicles","strawberry","guitar","airplane","guitar","guitar","item_m","instruments",1,NA,NA,NA,NA,NA
"342","180831_10","3","distribution_kids_simple",1,"Beaver","training","6","c(6, 0, 0)","instruments","fruits","vehicles","cherry","train","xylophone","xylophone","xylophone","item_r","instruments",1,NA,NA,NA,NA,NA
"343","180831_10","3","distribution_kids_simple",1,"Beaver","test","choice","c(6, 0, 0)","instruments","fruits","vehicles","car","orange","piano",NA,"orange","item_m","fruits",NA,0,1,0,"instruments",0
"344","180831_10","3","distribution_kids_simple",2,"Mouse","training","1","c(6, 0, 0)","fruits","vehicles","mammals","bear","apple","bus","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA
"345","180831_10","3","distribution_kids_simple",2,"Mouse","training","2","c(6, 0, 0)","fruits","vehicles","mammals","dog","boat","cherry","cherry","cherry","item_r","fruits",1,NA,NA,NA,NA,NA
"346","180831_10","3","distribution_kids_simple",2,"Mouse","training","3","c(6, 0, 0)","fruits","vehicles","mammals","cow","melon","airplane","melon","melon","item_m","fruits",1,NA,NA,NA,NA,NA
"347","180831_10","3","distribution_kids_simple",2,"Mouse","training","4","c(6, 0, 0)","fruits","vehicles","mammals","train","pineapple","cat","pineapple","pineapple","item_m","fruits",1,NA,NA,NA,NA,NA
"348","180831_10","3","distribution_kids_simple",2,"Mouse","training","5","c(6, 0, 0)","fruits","vehicles","mammals","motorbike","strawberry","monkey","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA
"349","180831_10","3","distribution_kids_simple",2,"Mouse","training","6","c(6, 0, 0)","fruits","vehicles","mammals","car","elephant","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA
"350","180831_10","3","distribution_kids_simple",2,"Mouse","test","choice","c(6, 0, 0)","fruits","vehicles","mammals","orange","truck","horse",NA,"horse","item_r","mammals",NA,0,0,1,"fruits",0
"351","180831_10","3","distribution_kids_simple",3,"Sheep","training","1","c(6, 0, 0)","vehicles","mammals","furniture","motorbike","cat","closet","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA
"352","180831_10","3","distribution_kids_simple",3,"Sheep","training","2","c(6, 0, 0)","vehicles","mammals","furniture","bear","bus","lamp","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA
"353","180831_10","3","distribution_kids_simple",3,"Sheep","training","3","c(6, 0, 0)","vehicles","mammals","furniture","table","car","horse","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA
"354","180831_10","3","distribution_kids_simple",3,"Sheep","training","4","c(6, 0, 0)","vehicles","mammals","furniture","drawer","elephant","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA
"355","180831_10","3","distribution_kids_simple",3,"Sheep","training","5","c(6, 0, 0)","vehicles","mammals","furniture","dog","truck","stool","truck","truck","item_m","vehicles",1,NA,NA,NA,NA,NA
"356","180831_10","3","distribution_kids_simple",3,"Sheep","training","6","c(6, 0, 0)","vehicles","mammals","furniture","monkey","chair","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA
"357","180831_10","3","distribution_kids_simple",3,"Sheep","test","choice","c(6, 0, 0)","vehicles","mammals","furniture","sofa","cow","boat",NA,"cow","item_m","mammals",NA,0,1,0,"vehicles",0
"358","180831_10","3","distribution_kids_simple",4,"Bunny","training","1","c(6, 0, 0)","mammals","furniture","clothes","monkey","sofa","hat","monkey","monkey","item_l","mammals",1,NA,NA,NA,NA,NA
"359","180831_10","3","distribution_kids_simple",4,"Bunny","training","2","c(6, 0, 0)","mammals","furniture","clothes","chair","skirt","dog","dog","dog","item_r","mammals",1,NA,NA,NA,NA,NA
"360","180831_10","3","distribution_kids_simple",4,"Bunny","training","3","c(6, 0, 0)","mammals","furniture","clothes","cat","dress","lamp","cat","cat","item_l","mammals",1,NA,NA,NA,NA,NA
"361","180831_10","3","distribution_kids_simple",4,"Bunny","training","4","c(6, 0, 0)","mammals","furniture","clothes","shoe","horse","bed","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA
"362","180831_10","3","distribution_kids_simple",4,"Bunny","training","5","c(6, 0, 0)","mammals","furniture","clothes","elephant","sock","table","elephant","elephant","item_l","mammals",1,NA,NA,NA,NA,NA
"363","180831_10","3","distribution_kids_simple",4,"Bunny","training","6","c(6, 0, 0)","mammals","furniture","clothes","shirt","closet","bear","bear","bear","item_r","mammals",1,NA,NA,NA,NA,NA
"364","180831_10","3","distribution_kids_simple",4,"Bunny","test","choice","c(6, 0, 0)","mammals","furniture","clothes","cow","drawer","jacket",NA,"cow","item_l","mammals",NA,1,0,0,"mammals",1
"365","180831_11","3","distribution_kids_simple",1,"Mouse","training","1","c(6, 0, 0)","clothes","mammals","fruits","melon","sock","cow","sock","sock","item_m","clothes",1,NA,NA,NA,NA,NA
"366","180831_11","3","distribution_kids_simple",1,"Mouse","training","2","c(6, 0, 0)","clothes","mammals","fruits","orange","bear","shoe","shoe","shoe","item_r","clothes",1,NA,NA,NA,NA,NA
"367","180831_11","3","distribution_kids_simple",1,"Mouse","training","3","c(6, 0, 0)","clothes","mammals","fruits","shirt","horse","apple","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA
"368","180831_11","3","distribution_kids_simple",1,"Mouse","training","4","c(6, 0, 0)","clothes","mammals","fruits","hat","banana","cat","hat","hat","item_l","clothes",1,NA,NA,NA,NA,NA
"369","180831_11","3","distribution_kids_simple",1,"Mouse","training","5","c(6, 0, 0)","clothes","mammals","fruits","dress","strawberry","dog","dress","dress","item_l","clothes",1,NA,NA,NA,NA,NA
"370","180831_11","3","distribution_kids_simple",1,"Mouse","training","6","c(6, 0, 0)","clothes","mammals","fruits","monkey","cherry","skirt","skirt","skirt","item_r","clothes",1,NA,NA,NA,NA,NA
"371","180831_11","3","distribution_kids_simple",1,"Mouse","test","choice","c(6, 0, 0)","clothes","mammals","fruits","jacket","elephant","pineapple",NA,"elephant","item_m","mammals",NA,0,1,0,"clothes",0
"372","180831_11","3","distribution_kids_simple",2,"Sheep","training","1","c(6, 0, 0)","mammals","fruits","furniture","melon","horse","lamp","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA
"373","180831_11","3","distribution_kids_simple",2,"Sheep","training","2","c(6, 0, 0)","mammals","fruits","furniture","strawberry","bed","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA
"374","180831_11","3","distribution_kids_simple",2,"Sheep","training","3","c(6, 0, 0)","mammals","fruits","furniture","dog","banana","chair","dog","dog","item_l","mammals",1,NA,NA,NA,NA,NA
"375","180831_11","3","distribution_kids_simple",2,"Sheep","training","4","c(6, 0, 0)","mammals","fruits","furniture","cherry","drawer","elephant","elephant","elephant","item_r","mammals",1,NA,NA,NA,NA,NA
"376","180831_11","3","distribution_kids_simple",2,"Sheep","training","5","c(6, 0, 0)","mammals","fruits","furniture","cow","apple","stool","cow","cow","item_l","mammals",1,NA,NA,NA,NA,NA
"377","180831_11","3","distribution_kids_simple",2,"Sheep","training","6","c(6, 0, 0)","mammals","fruits","furniture","monkey","orange","sofa","monkey","monkey","item_l","mammals",1,NA,NA,NA,NA,NA
"378","180831_11","3","distribution_kids_simple",2,"Sheep","test","choice","c(6, 0, 0)","mammals","fruits","furniture","bear","pineapple","closet",NA,"pineapple","item_m","fruits",NA,0,1,0,"mammals",0
"379","180831_11","3","distribution_kids_simple",3,"Bunny","training","1","c(6, 0, 0)","fruits","furniture","instruments","drum","stool","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA
"380","180831_11","3","distribution_kids_simple",3,"Bunny","training","2","c(6, 0, 0)","fruits","furniture","instruments","cherry","sofa","xylophone","cherry","cherry","item_l","fruits",1,NA,NA,NA,NA,NA
"381","180831_11","3","distribution_kids_simple",3,"Bunny","training","3","c(6, 0, 0)","fruits","furniture","instruments","trumpet","melon","drawer","melon","melon","item_m","fruits",1,NA,NA,NA,NA,NA
"382","180831_11","3","distribution_kids_simple",3,"Bunny","training","4","c(6, 0, 0)","fruits","furniture","instruments","closet","piano","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA
"383","180831_11","3","distribution_kids_simple",3,"Bunny","training","5","c(6, 0, 0)","fruits","furniture","instruments","flute","apple","lamp","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA
"384","180831_11","3","distribution_kids_simple",3,"Bunny","training","6","c(6, 0, 0)","fruits","furniture","instruments","table","orange","guitar","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA
"385","180831_11","3","distribution_kids_simple",3,"Bunny","test","choice","c(6, 0, 0)","fruits","furniture","instruments","pineapple","bed","violin",NA,"bed","item_m","furniture",NA,0,1,0,"fruits",0
"386","180831_11","3","distribution_kids_simple",4,"Beaver","training","1","c(6, 0, 0)","furniture","instruments","vehicles","guitar","motorbike","lamp","lamp","lamp","item_r","furniture",1,NA,NA,NA,NA,NA
"387","180831_11","3","distribution_kids_simple",4,"Beaver","training","2","c(6, 0, 0)","furniture","instruments","vehicles","truck","drawer","piano","drawer","drawer","item_m","furniture",1,NA,NA,NA,NA,NA
"388","180831_11","3","distribution_kids_simple",4,"Beaver","training","3","c(6, 0, 0)","furniture","instruments","vehicles","airplane","table","xylophone","table","table","item_m","furniture",1,NA,NA,NA,NA,NA
"389","180831_11","3","distribution_kids_simple",4,"Beaver","training","4","c(6, 0, 0)","furniture","instruments","vehicles","bed","flute","car","bed","bed","item_l","furniture",1,NA,NA,NA,NA,NA
"390","180831_11","3","distribution_kids_simple",4,"Beaver","training","5","c(6, 0, 0)","furniture","instruments","vehicles","drum","train","closet","closet","closet","item_r","furniture",1,NA,NA,NA,NA,NA
"391","180831_11","3","distribution_kids_simple",4,"Beaver","training","6","c(6, 0, 0)","furniture","instruments","vehicles","chair","bus","violin","chair","chair","item_l","furniture",1,NA,NA,NA,NA,NA
"392","180831_11","3","distribution_kids_simple",4,"Beaver","test","choice","c(6, 0, 0)","furniture","instruments","vehicles","boat","trumpet","sofa",NA,"sofa","item_r","furniture",NA,1,0,0,"furniture",1
"393","180831_12","4","distribution_kids_simple",1,"Sheep","training","1","c(6, 0, 0)","vehicles","fruits","instruments","truck","melon","trumpet","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA
"394","180831_12","4","distribution_kids_simple",1,"Sheep","training","2","c(6, 0, 0)","vehicles","fruits","instruments","cherry","drum","boat","boat","boat","item_r","vehicles",1,NA,NA,NA,NA,NA
"395","180831_12","4","distribution_kids_simple",1,"Sheep","training","3","c(6, 0, 0)","vehicles","fruits","instruments","flute","apple","motorbike","motorbike","motorbike","item_r","vehicles",1,NA,NA,NA,NA,NA
"396","180831_12","4","distribution_kids_simple",1,"Sheep","training","4","c(6, 0, 0)","vehicles","fruits","instruments","piano","orange","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA
"397","180831_12","4","distribution_kids_simple",1,"Sheep","training","5","c(6, 0, 0)","vehicles","fruits","instruments","xylophone","banana","train","train","train","item_r","vehicles",1,NA,NA,NA,NA,NA
"398","180831_12","4","distribution_kids_simple",1,"Sheep","training","6","c(6, 0, 0)","vehicles","fruits","instruments","car","guitar","strawberry","car","strawberry","item_r","fruits",0,NA,NA,NA,NA,NA
"399","180831_12","4","distribution_kids_simple",1,"Sheep","test","choice","c(6, 0, 0)","vehicles","fruits","instruments","bus","violin","pineapple",NA,"violin","item_m","instruments",NA,0,0,1,"fruits",0
"400","180831_12","4","distribution_kids_simple",2,"Bunny","training","1","c(6, 0, 0)","fruits","instruments","furniture","drum","orange","closet","orange","orange","item_m","fruits",1,NA,NA,NA,NA,NA
"401","180831_12","4","distribution_kids_simple",2,"Bunny","training","2","c(6, 0, 0)","fruits","instruments","furniture","trumpet","lamp","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA
"402","180831_12","4","distribution_kids_simple",2,"Bunny","training","3","c(6, 0, 0)","fruits","instruments","furniture","banana","xylophone","chair","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA
"403","180831_12","4","distribution_kids_simple",2,"Bunny","training","4","c(6, 0, 0)","fruits","instruments","furniture","piano","bed","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA
"404","180831_12","4","distribution_kids_simple",2,"Bunny","training","5","c(6, 0, 0)","fruits","instruments","furniture","pineapple","flute","sofa","pineapple","pineapple","item_l","fruits",1,NA,NA,NA,NA,NA
"405","180831_12","4","distribution_kids_simple",2,"Bunny","training","6","c(6, 0, 0)","fruits","instruments","furniture","drawer","cherry","violin","cherry","cherry","item_m","fruits",1,NA,NA,NA,NA,NA
"406","180831_12","4","distribution_kids_simple",2,"Bunny","test","choice","c(6, 0, 0)","fruits","instruments","furniture","guitar","stool","melon",NA,"melon","item_r","fruits",NA,1,0,0,"fruits",1
"407","180831_12","4","distribution_kids_simple",3,"Mouse","training","1","c(6, 0, 0)","instruments","furniture","mammals","cat","trumpet","closet","trumpet","trumpet","item_m","instruments",1,NA,NA,NA,NA,NA
"408","180831_12","4","distribution_kids_simple",3,"Mouse","training","2","c(6, 0, 0)","instruments","furniture","mammals","elephant","lamp","flute","flute","flute","item_r","instruments",1,NA,NA,NA,NA,NA
"409","180831_12","4","distribution_kids_simple",3,"Mouse","training","3","c(6, 0, 0)","instruments","furniture","mammals","stool","bear","violin","violin","violin","item_r","instruments",1,NA,NA,NA,NA,NA
"410","180831_12","4","distribution_kids_simple",3,"Mouse","training","4","c(6, 0, 0)","instruments","furniture","mammals","bed","drum","horse","drum","drum","item_m","instruments",1,NA,NA,NA,NA,NA
"411","180831_12","4","distribution_kids_simple",3,"Mouse","training","5","c(6, 0, 0)","instruments","furniture","mammals","xylophone","cow","sofa","xylophone","xylophone","item_l","instruments",1,NA,NA,NA,NA,NA
"412","180831_12","4","distribution_kids_simple",3,"Mouse","training","6","c(6, 0, 0)","instruments","furniture","mammals","guitar","drawer","dog","guitar","guitar","item_l","instruments",1,NA,NA,NA,NA,NA
"413","180831_12","4","distribution_kids_simple",3,"Mouse","test","choice","c(6, 0, 0)","instruments","furniture","mammals","monkey","chair","piano",NA,"monkey","item_l","mammals",NA,0,0,1,"instruments",0
"414","180831_12","4","distribution_kids_simple",4,"Tiger","training","1","c(6, 0, 0)","furniture","mammals","clothes","jacket","stool","dog","stool","stool","item_m","furniture",1,NA,NA,NA,NA,NA
